team,opponent,date,hca,points,fga,orb,tov,fta,opp_points,opp_fga,opp_orb,opp_tov,opp_fta
Radford,Winthrop,2025-02-12,-1,74,53,7,15,23,78,55,9,15,19
Winthrop,Radford,2025-02-12,1,78,55,9,15,19,74,53,7,15,23
St. Bonaventure,Rhode Island,2025-02-12,-1,64,55,7,11,8,68,52,8,13,17
Rhode Island,St. Bonaventure,2025-02-12,1,68,52,8,13,17,64,55,7,11,8
St. John's (NY),Villanova,2025-02-12,-1,71,61,15,13,10,73,49,7,11,13
Villanova,St. John's (NY),2025-02-12,1,73,49,7,11,13,71,61,15,13,10
Tulsa,Temple,2025-02-12,-1,80,58,8,8,17,74,59,11,8,24
Temple,Tulsa,2025-02-12,1,74,59,11,8,24,80,58,8,8,17
Wofford,The Citadel,2025-02-12,-1,74,66,21,11,19,71,60,7,8,8
The Citadel,Wofford,2025-02-12,1,71,60,7,8,8,74,66,21,11,19
UNC Asheville,USC Upstate,2025-02-12,-1,92,63,10,9,31,85,68,6,6,19
USC Upstate,UNC Asheville,2025-02-12,1,85,68,6,6,19,92,63,10,9,31
VMI,UNC Greensboro,2025-02-12,-1,54,48,4,17,18,80,62,9,12,11
UNC Greensboro,VMI,2025-02-12,1,80,62,9,12,11,54,48,4,17,18
UTSA,Wichita St.,2025-02-12,-1,64,66,7,10,8,69,56,16,20,23
Wichita St.,UTSA,2025-02-12,1,69,56,16,20,23,64,66,7,10,8
Seattle U,Abilene Christian,2025-02-13,-1,59,53,11,15,33,75,53,7,15,23
Abilene Christian,Seattle U,2025-02-13,1,75,53,7,15,23,59,53,11,15,33
App State,Coastal Carolina,2025-02-13,-1,64,49,10,5,26,46,53,10,10,13
Coastal Carolina,App State,2025-02-13,1,46,53,10,10,13,64,49,10,5,26
FGCU,Austin Peay,2025-02-13,-1,60,54,10,9,11,73,53,6,8,7
Austin Peay,FGCU,2025-02-13,1,73,53,6,8,7,60,54,10,9,11
Queens (NC),Bellarmine,2025-02-13,-1,92,52,4,13,31,87,65,9,9,22
Bellarmine,Queens (NC),2025-02-13,1,87,65,9,9,22,92,52,4,13,31
Binghamton,UMBC,2025-02-13,-1,77,53,8,16,24,81,55,4,7,36
UMBC,Binghamton,2025-02-13,1,81,55,4,7,36,77,53,8,16,24
NJIT,Bryant,2025-02-13,-1,66,70,13,14,10,88,69,11,8,17
Bryant,NJIT,2025-02-13,1,88,69,11,8,17,66,70,13,14,10
UC San Diego,CSU Bakersfield,2025-02-13,-1,73,50,4,5,12,54,61,18,11,9
CSU Bakersfield,UC San Diego,2025-02-13,1,54,61,18,11,9,73,50,4,5,12
Cal Poly,Cal St. Fullerton,2025-02-13,-1,98,72,7,12,17,83,64,6,17,22
Cal St. Fullerton,Cal Poly,2025-02-13,1,83,64,6,17,22,98,72,7,12,17
California Baptist,UT Arlington,2025-02-13,-1,79,80,20,14,8,82,53,7,10,43
UT Arlington,California Baptist,2025-02-13,1,82,53,7,10,43,79,80,20,14,8
Campbell,Northeastern,2025-02-13,-1,58,59,16,14,10,67,65,17,12,14
Northeastern,Campbell,2025-02-13,1,67,65,17,12,14,58,59,16,14,10
Jacksonville,Central Ark.,2025-02-13,-1,77,61,8,10,6,62,50,8,17,16
Central Ark.,Jacksonville,2025-02-13,1,62,50,8,17,16,77,61,8,10,6
Mercyhurst,Central Conn. St.,2025-02-13,-1,63,57,6,12,8,73,53,8,16,13
Central Conn. St.,Mercyhurst,2025-02-13,1,73,53,8,16,13,63,57,6,12,8
Chicago St.,FDU,2025-02-13,-1,49,67,9,8,8,91,62,10,10,14
FDU,Chicago St.,2025-02-13,1,91,62,10,10,14,49,67,9,8,8
Col. of Charleston,UNCW,2025-02-13,-1,66,57,7,7,21,86,66,15,8,16
UNCW,Col. of Charleston,2025-02-13,1,86,66,15,8,16,66,57,7,7,21
Delaware,Towson,2025-02-13,-1,70,55,7,12,16,75,62,16,14,15
Towson,Delaware,2025-02-13,1,75,62,16,14,15,70,55,7,12,16
Denver,North Dakota,2025-02-13,-1,68,51,7,19,21,64,54,10,17,24
North Dakota,Denver,2025-02-13,1,64,54,10,17,24,68,51,7,19,21
Drexel,Hampton,2025-02-13,-1,58,61,9,8,5,63,60,14,9,11
Hampton,Drexel,2025-02-13,1,63,60,14,9,11,58,61,9,8,5
Tennessee St.,Eastern Ill.,2025-02-13,-1,66,43,8,16,31,49,58,13,11,22
Eastern Ill.,Tennessee St.,2025-02-13,1,49,58,13,11,22,66,43,8,16,31
West Georgia,Eastern Ky.,2025-02-13,-1,73,58,7,12,16,95,64,8,8,18
Eastern Ky.,West Georgia,2025-02-13,1,95,64,8,8,18,73,58,7,12,16
N.C. A&T,Elon,2025-02-13,-1,60,57,11,12,12,59,53,9,15,8
Elon,N.C. A&T,2025-02-13,1,59,53,9,15,8,60,57,11,12,12
FIU,UTEP,2025-02-13,-1,63,56,9,15,17,77,60,9,12,14
UTEP,FIU,2025-02-13,1,77,60,9,12,14,63,56,9,15,17
James Madison,Ga. Southern,2025-02-13,-1,77,56,8,10,13,72,58,11,11,15
Ga. Southern,James Madison,2025-02-13,1,72,58,11,11,15,77,56,8,10,13
Old Dominion,Georgia St.,2025-02-13,-1,75,67,14,12,16,97,55,6,10,26
Georgia St.,Old Dominion,2025-02-13,1,97,55,6,10,26,75,67,14,12,16
San Francisco,Gonzaga,2025-02-13,-1,77,60,8,10,19,88,65,15,10,23
Gonzaga,San Francisco,2025-02-13,1,88,65,15,10,23,77,60,8,10,19
Grand Canyon,Tarleton St.,2025-02-13,-1,64,41,10,22,28,60,58,9,12,15
Tarleton St.,Grand Canyon,2025-02-13,1,60,58,9,12,15,64,41,10,22,28
Long Beach St.,Hawaii,2025-02-13,-1,60,53,6,8,16,62,40,8,16,23
Hawaii,Long Beach St.,2025-02-13,1,62,40,8,16,23,60,53,6,8,16
Longwood,High Point,2025-02-13,-1,72,54,6,11,20,83,72,21,12,13
High Point,Longwood,2025-02-13,1,83,72,21,12,13,72,54,6,11,20
Hofstra,William & Mary,2025-02-13,-1,60,53,4,10,11,61,45,10,20,19
William & Mary,Hofstra,2025-02-13,1,61,45,10,20,19,60,53,4,10,11
Idaho St.,Montana,2025-02-13,-1,68,66,17,9,21,81,57,11,12,16
Montana,Idaho St.,2025-02-13,1,81,57,11,12,16,68,66,17,9,21
Jacksonville St.,Sam Houston,2025-02-13,-1,61,57,7,15,7,66,51,4,11,16
Sam Houston,Jacksonville St.,2025-02-13,1,66,51,4,11,16,61,57,7,15,7
Kansas City,South Dakota,2025-02-13,-1,72,65,20,21,19,79,69,11,8,22
South Dakota,Kansas City,2025-02-13,1,79,69,11,8,22,72,65,20,21,19
Kennesaw St.,Louisiana Tech,2025-02-13,-1,69,52,9,10,17,47,50,6,11,12
Louisiana Tech,Kennesaw St.,2025-02-13,1,47,50,6,11,12,69,52,9,10,17
Pacific,LMU (CA),2025-02-13,-1,83,58,8,11,10,58,56,6,9,16
LMU (CA),Pacific,2025-02-13,1,58,56,6,9,16,83,58,8,11,10
Wagner,Le Moyne,2025-02-13,-1,68,59,12,16,18,72,58,9,7,28
Le Moyne,Wagner,2025-02-13,1,72,58,9,7,28,68,59,12,16,18
Liberty,New Mexico St.,2025-02-13,-1,64,45,4,8,30,54,58,9,10,14
New Mexico St.,Liberty,2025-02-13,1,54,58,9,10,14,64,45,4,8,30
Morehead St.,Lindenwood,2025-02-13,-1,60,58,13,14,17,73,45,7,14,29
Lindenwood,Morehead St.,2025-02-13,1,73,45,7,14,29,60,58,13,14,17
Stetson,Lipscomb,2025-02-13,-1,60,63,6,6,9,93,64,6,5,8
Lipscomb,Stetson,2025-02-13,1,93,64,6,5,8,60,63,6,6,9
Tennessee Tech,Little Rock,2025-02-13,-1,75,55,7,15,14,79,56,3,6,21
Little Rock,Tennessee Tech,2025-02-13,1,79,56,3,6,21,75,55,7,15,14
Marshall,South Alabama,2025-02-13,-1,82,77,16,11,11,91,60,6,6,33
South Alabama,Marshall,2025-02-13,1,91,60,6,6,33,82,77,16,11,11
Maryland,Nebraska,2025-02-13,-1,83,53,9,12,18,75,58,8,10,17
Nebraska,Maryland,2025-02-13,1,75,58,8,10,17,83,53,9,12,18
Memphis,South Fla.,2025-02-13,-1,80,67,16,12,30,65,60,4,15,15
South Fla.,Memphis,2025-02-13,1,65,60,4,15,15,80,67,16,12,30
Monmouth,Stony Brook,2025-02-13,-1,79,57,9,11,16,69,59,12,12,11
Stony Brook,Monmouth,2025-02-13,1,69,59,12,12,11,79,57,9,11,16
Weber St.,Montana St.,2025-02-13,-1,66,56,3,7,21,74,52,5,8,27
Montana St.,Weber St.,2025-02-13,1,74,52,5,8,27,66,56,3,7,21
New Hampshire,Vermont,2025-02-13,-1,59,50,5,14,8,79,60,12,7,16
Vermont,New Hampshire,2025-02-13,1,79,60,12,7,16,59,50,5,14,8
North Florida,North Ala.,2025-02-13,-1,70,67,9,4,13,83,73,21,11,12
North Ala.,North Florida,2025-02-13,1,83,73,21,11,12,70,67,9,4,13
Oral Roberts,North Dakota St.,2025-02-13,-1,88,66,8,7,24,94,57,5,11,26
North Dakota St.,Oral Roberts,2025-02-13,1,94,57,5,11,26,88,66,8,7,24
Northern Ariz.,Portland St.,2025-02-13,-1,46,56,16,10,21,58,52,12,15,15
Portland St.,Northern Ariz.,2025-02-13,1,58,52,12,15,15,46,56,16,10,21
Northern Colo.,Sacramento St.,2025-02-13,-1,77,56,8,11,21,61,62,8,10,12
Sacramento St.,Northern Colo.,2025-02-13,1,61,62,8,10,12,77,56,8,11,21
Omaha,South Dakota St.,2025-02-13,-1,85,65,9,7,20,98,58,9,10,29
South Dakota St.,Omaha,2025-02-13,1,98,58,9,10,29,85,65,9,7,20
Oregon St.,Portland,2025-02-13,-1,72,55,9,14,14,84,56,9,9,19
Portland,Oregon St.,2025-02-13,1,84,56,9,9,19,72,55,9,14,14
San Diego,Pepperdine,2025-02-13,-1,81,70,10,6,21,88,61,14,13,27
Pepperdine,San Diego,2025-02-13,1,88,61,14,13,27,81,70,10,6,21
UT Martin,SIUE,2025-02-13,-1,76,58,15,15,21,71,61,14,12,20
SIUE,UT Martin,2025-02-13,1,71,61,14,12,20,76,58,15,15,21
Saint Francis,Stonehill,2025-02-13,-1,74,57,8,7,13,79,60,14,6,23
Stonehill,Saint Francis,2025-02-13,1,79,60,14,6,23,74,57,8,7,13
Southern Ind.,Western Ill.,2025-02-13,-1,62,60,12,11,16,87,60,9,9,13
Western Ill.,Southern Ind.,2025-02-13,1,87,60,9,9,13,62,60,12,11,16
Utah Tech,Southern Utah,2025-02-13,-1,74,53,7,10,20,76,62,16,6,27
Southern Utah,Utah Tech,2025-02-13,1,76,62,16,6,27,74,53,7,10,20
Texas St.,ULM,2025-02-13,-1,72,59,14,14,18,60,58,14,12,23
ULM,Texas St.,2025-02-13,1,60,58,14,12,23,72,59,14,14,18
UAlbany,UMass Lowell,2025-02-13,-1,90,71,14,10,20,88,62,10,17,17
UMass Lowell,UAlbany,2025-02-13,1,88,62,10,17,17,90,71,14,10,20
UC Riverside,UC Davis,2025-02-13,-1,74,73,15,6,9,75,52,13,16,27
UC Davis,UC Riverside,2025-02-13,1,75,52,13,16,27,74,73,15,6,9
UC Santa Barbara,UC Irvine,2025-02-13,-1,60,58,9,10,12,62,58,7,12,10
UC Irvine,UC Santa Barbara,2025-02-13,1,62,58,7,12,10,60,58,9,10,12
Princeton,Brown,2025-02-14,-1,56,65,13,11,10,70,55,8,10,21
Brown,Princeton,2025-02-14,1,70,55,8,10,21,56,65,13,11,10
Columbia,Dartmouth,2025-02-14,-1,56,61,7,6,10,78,65,9,8,9
Dartmouth,Columbia,2025-02-14,1,78,65,9,8,9,56,61,7,6,10
Cornell,Harvard,2025-02-14,-1,73,54,5,16,16,75,62,9,11,17
Harvard,Cornell,2025-02-14,1,75,62,9,11,17,73,54,5,16,16
Fairfield,Saint Peter's,2025-02-14,-1,52,55,7,9,18,65,47,11,15,32
Saint Peter's,Fairfield,2025-02-14,1,65,47,11,15,32,52,55,7,9,18
Northern Ky.,Green Bay,2025-02-14,-1,73,55,6,13,24,60,55,5,13,21
Green Bay,Northern Ky.,2025-02-14,1,60,55,5,13,21,73,55,6,13,24
UCLA,Indiana,2025-02-14,-1,72,55,9,11,14,68,62,12,8,14
Indiana,UCLA,2025-02-14,1,68,62,12,8,14,72,55,9,11,14
Rider,Iona,2025-02-14,-1,74,57,14,11,30,71,65,9,8,8
Iona,Rider,2025-02-14,1,71,65,9,8,8,74,57,14,11,30
Ohio,Kent St.,2025-02-14,-1,75,52,3,11,13,76,54,11,13,23
Kent St.,Ohio,2025-02-14,1,76,54,11,13,23,75,52,3,11,13
Saint Louis,Loyola Chicago,2025-02-14,-1,69,57,6,12,12,78,58,5,7,21
Loyola Chicago,Saint Louis,2025-02-14,1,78,58,5,7,21,69,57,6,12,12
Merrimack,Manhattan,2025-02-14,-1,75,65,12,5,16,79,61,18,16,18
Manhattan,Merrimack,2025-02-14,1,79,61,18,16,18,75,65,12,5,16
Marist,Siena,2025-02-14,-1,65,57,9,10,12,64,53,9,3,35
Siena,Marist,2025-02-14,1,64,53,9,3,35,65,57,9,10,12
Wright St.,Milwaukee,2025-02-14,-1,80,60,9,11,16,88,66,13,10,22
Milwaukee,Wright St.,2025-02-14,1,88,66,13,10,22,80,60,9,11,16
Mount St. Mary's,Niagara,2025-02-14,-1,84,54,10,16,21,83,55,8,11,26
Niagara,Mount St. Mary's,2025-02-14,1,83,55,8,11,26,84,54,10,16,21
Nevada,San Jose St.,2025-02-14,-1,73,58,10,7,13,58,49,14,18,18
San Jose St.,Nevada,2025-02-14,1,58,49,14,18,18,73,58,10,7,13
Penn,Yale,2025-02-14,-1,71,61,12,12,5,72,63,10,3,14
Yale,Penn,2025-02-14,1,72,63,10,3,14,71,61,12,12,5
Quinnipiac,Sacred Heart,2025-02-14,-1,99,71,17,17,30,90,68,6,10,24
Sacred Heart,Quinnipiac,2025-02-14,1,90,68,6,10,24,99,71,17,17,30
UIW,A&M-Corpus Christi,2025-02-15,-1,55,52,11,12,13,69,59,12,5,15
A&M-Corpus Christi,UIW,2025-02-15,1,69,59,12,5,15,55,52,11,12,13
Akron,Central Mich.,2025-02-15,-1,85,59,7,15,23,82,65,11,16,24
Central Mich.,Akron,2025-02-15,1,82,65,11,16,24,85,59,7,15,23
Alabama A&M,Mississippi Val.,2025-02-15,-1,82,52,14,14,38,70,44,5,17,33
Mississippi Val.,Alabama A&M,2025-02-15,1,70,44,5,17,33,82,52,14,14,38
Alabama St.,Ark.-Pine Bluff,2025-02-15,-1,75,66,15,10,28,63,61,9,17,10
Ark.-Pine Bluff,Alabama St.,2025-02-15,1,63,61,9,17,10,75,66,15,10,28
Auburn,Alabama,2025-02-15,-1,94,65,7,4,32,85,70,14,7,35
Alabama,Auburn,2025-02-15,1,85,70,14,7,35,94,65,7,4,32
Alcorn,Bethune-Cookman,2025-02-15,-1,78,62,10,6,23,74,47,6,16,24
Bethune-Cookman,Alcorn,2025-02-15,1,74,47,6,16,24,78,62,10,6,23
Loyola Maryland,American,2025-02-15,-1,51,48,9,12,20,72,52,8,13,7
American,Loyola Maryland,2025-02-15,1,72,52,8,13,7,51,48,9,12,20
App State,Georgia St.,2025-02-15,-1,65,57,5,7,6,70,57,9,7,18
Georgia St.,App State,2025-02-15,1,70,57,9,7,18,65,57,5,7,6
TCU,Arizona St.,2025-02-15,-1,74,52,8,17,31,70,57,3,14,14
Arizona St.,TCU,2025-02-15,1,70,57,3,14,14,74,52,8,17,31
Houston,Arizona,2025-02-15,-1,62,58,6,7,9,58,54,11,11,17
Arizona,Houston,2025-02-15,1,58,54,11,11,17,62,58,6,7,9
Troy,Arkansas St.,2025-02-15,-1,71,57,12,11,27,70,65,18,14,18
Arkansas St.,Troy,2025-02-15,1,70,65,18,14,18,71,57,12,11,27
Arkansas,Texas A&M,2025-02-15,-1,61,48,8,17,19,69,57,12,10,21
Texas A&M,Arkansas,2025-02-15,1,69,57,12,10,21,61,48,8,17,19
Army West Point,Navy,2025-02-15,-1,54,50,9,13,13,61,51,15,10,25
Navy,Army West Point,2025-02-15,1,61,51,15,10,25,54,50,9,13,13
Stetson,Austin Peay,2025-02-15,-1,63,48,9,10,16,76,52,8,5,21
Austin Peay,Stetson,2025-02-15,1,76,52,8,5,21,63,48,9,10,16
Kansas St.,BYU,2025-02-15,-1,65,61,14,12,17,80,55,14,12,26
BYU,Kansas St.,2025-02-15,1,80,55,14,12,26,65,61,14,12,17
NIU,Ball St.,2025-02-15,-1,83,63,6,12,21,89,54,7,9,50
Ball St.,NIU,2025-02-15,1,89,54,7,9,50,83,63,6,12,21
West Virginia,Baylor,2025-02-15,-1,71,65,10,10,17,74,54,8,12,32
Baylor,West Virginia,2025-02-15,1,74,54,8,12,32,71,65,10,10,17
West Georgia,Bellarmine,2025-02-15,-1,81,49,8,12,31,76,64,9,11,6
Bellarmine,West Georgia,2025-02-15,1,76,64,9,11,6,81,49,8,12,31
Belmont,Southern Ill.,2025-02-15,-1,73,59,7,6,18,68,54,8,11,15
Southern Ill.,Belmont,2025-02-15,1,68,54,8,11,15,73,59,7,6,18
Binghamton,NJIT,2025-02-15,-1,75,69,18,15,27,71,70,8,10,15
NJIT,Binghamton,2025-02-15,1,71,70,8,10,15,75,69,18,15,27
Boise St.,San Diego St.,2025-02-15,-1,47,54,13,14,11,64,48,5,15,11
San Diego St.,Boise St.,2025-02-15,1,64,48,5,15,11,47,54,13,14,11
Boston College,NC State,2025-02-15,-1,62,48,10,16,27,70,61,10,5,25
NC State,Boston College,2025-02-15,1,70,61,10,5,25,62,48,10,16,27
Colgate,Boston U.,2025-02-15,-1,91,62,6,15,19,93,71,20,14,29
Boston U.,Colgate,2025-02-15,1,93,71,20,14,29,91,62,6,15,19
Bowling Green,Buffalo,2025-02-15,-1,63,52,5,14,19,59,49,10,17,21
Buffalo,Bowling Green,2025-02-15,1,59,49,10,17,21,63,52,5,14,19
Penn,Brown,2025-02-15,-1,72,59,10,9,20,82,53,5,8,22
Brown,Penn,2025-02-15,1,82,53,5,8,22,72,59,10,9,20
UMBC,Bryant,2025-02-15,-1,79,62,4,13,8,81,64,14,14,16
Bryant,UMBC,2025-02-15,1,81,64,14,14,16,79,62,4,13,8
Bucknell,Lafayette,2025-02-15,-1,75,54,5,14,12,69,52,8,9,31
Lafayette,Bucknell,2025-02-15,1,69,52,8,9,31,75,54,5,14,12
Georgetown,Butler,2025-02-15,-1,86,79,17,7,15,97,52,6,14,35
Butler,Georgetown,2025-02-15,1,97,52,6,14,35,86,79,17,7,15
Cal St. Fullerton,CSU Bakersfield,2025-02-15,-1,54,58,12,17,17,91,62,15,10,26
CSU Bakersfield,Cal St. Fullerton,2025-02-15,1,91,62,15,10,26,54,58,12,17,17
Cal Poly,CSUN,2025-02-15,-1,85,65,8,21,17,89,74,18,23,13
CSUN,Cal Poly,2025-02-15,1,89,74,18,23,13,85,65,8,21,17
Utah Tech,California Baptist,2025-02-15,-1,83,57,5,15,14,86,56,7,13,20
California Baptist,Utah Tech,2025-02-15,1,86,56,7,13,20,83,57,5,15,14
California,Georgia Tech,2025-02-15,-1,88,64,12,15,13,90,64,11,14,15
Georgia Tech,California,2025-02-15,1,90,64,11,14,15,88,64,12,15,13
Campbell,Delaware,2025-02-15,-1,96,57,11,10,24,91,55,3,10,13
Delaware,Campbell,2025-02-15,1,91,55,3,10,13,96,57,11,10,24
North Florida,Central Ark.,2025-02-15,-1,83,75,17,13,10,84,61,13,14,25
Central Ark.,North Florida,2025-02-15,1,84,61,13,14,25,83,75,17,13,10
Saint Francis,Central Conn. St.,2025-02-15,-1,67,61,5,10,2,83,60,7,7,13
Central Conn. St.,Saint Francis,2025-02-15,1,83,60,7,7,13,67,61,5,10,2
Charleston So.,UNC Asheville,2025-02-15,-1,72,49,9,13,31,75,59,8,6,21
UNC Asheville,Charleston So.,2025-02-15,1,75,59,8,6,21,72,49,9,13,31
East Carolina,Charlotte,2025-02-15,-1,75,53,10,10,11,59,53,8,9,10
Charlotte,East Carolina,2025-02-15,1,59,53,8,9,10,75,53,10,10,11
ETSU,Chattanooga,2025-02-15,-1,71,52,11,10,16,78,52,8,10,10
Chattanooga,ETSU,2025-02-15,1,78,52,8,10,10,71,52,11,10,16
Chicago St.,Le Moyne,2025-02-15,-1,75,63,5,9,8,80,56,10,16,20
Le Moyne,Chicago St.,2025-02-15,1,80,56,10,16,20,75,63,5,9,8
Cincinnati,Iowa St.,2025-02-15,-1,70,54,5,14,11,81,49,12,18,30
Iowa St.,Cincinnati,2025-02-15,1,81,49,12,18,30,70,54,5,14,11
Clemson,Florida St.,2025-02-15,-1,72,61,11,11,9,46,53,13,14,19
Florida St.,Clemson,2025-02-15,1,46,53,13,14,19,72,61,11,11,9
James Madison,Coastal Carolina,2025-02-15,-1,74,54,11,8,25,73,53,11,11,19
Coastal Carolina,James Madison,2025-02-15,1,73,53,11,11,19,74,54,11,8,25
Col. of Charleston,N.C. A&T,2025-02-15,-1,69,52,7,11,23,59,53,10,14,19
N.C. A&T,Col. of Charleston,2025-02-15,1,59,53,10,14,19,69,52,7,11,23
Wyoming,Colorado St.,2025-02-15,-1,53,53,7,12,11,88,56,6,8,10
Colorado St.,Wyoming,2025-02-15,1,88,56,6,8,10,53,53,7,12,11
UCF,Colorado,2025-02-15,-1,63,61,8,8,20,76,59,16,19,23
Colorado,UCF,2025-02-15,1,76,59,16,19,23,63,61,8,8,20
Columbia,Harvard,2025-02-15,-1,75,67,7,5,7,87,52,5,13,16
Harvard,Columbia,2025-02-15,1,87,52,5,13,16,75,67,7,5,7
Coppin St.,N.C. Central,2025-02-15,-1,59,57,12,15,16,71,55,9,15,14
N.C. Central,Coppin St.,2025-02-15,1,71,55,9,15,14,59,57,12,15,16
Cornell,Dartmouth,2025-02-15,-1,49,61,8,16,16,88,65,10,13,17
Dartmouth,Cornell,2025-02-15,1,88,65,10,13,17,49,61,8,16,16
George Washington,Davidson,2025-02-15,-1,74,48,7,11,26,67,53,8,14,15
Davidson,George Washington,2025-02-15,1,67,53,8,14,15,74,48,7,11,26
Duquesne,Dayton,2025-02-15,-1,76,54,13,14,22,77,49,9,10,33
Dayton,Duquesne,2025-02-15,1,77,49,9,10,33,76,54,13,14,22
DePaul,Xavier,2025-02-15,-1,68,59,9,13,12,85,51,3,9,24
Xavier,DePaul,2025-02-15,1,85,51,3,9,24,68,59,9,13,12
Howard,Delaware St.,2025-02-15,-1,69,51,6,18,24,90,68,15,8,26
Delaware St.,Howard,2025-02-15,1,90,68,15,8,26,69,51,6,18,24
Denver,North Dakota St.,2025-02-15,-1,84,65,12,15,14,89,59,7,15,22
North Dakota St.,Denver,2025-02-15,1,89,59,7,15,22,84,65,12,15,14
Drexel,William & Mary,2025-02-15,-1,59,56,9,10,6,72,53,12,13,14
William & Mary,Drexel,2025-02-15,1,72,53,12,13,14,59,56,9,10,6
Stanford,Duke,2025-02-15,-1,70,63,13,10,13,106,64,9,5,13
Duke,Stanford,2025-02-15,1,106,64,9,5,13,70,63,13,10,13
Lamar University,East Texas A&M,2025-02-15,-1,65,62,20,18,15,55,51,6,14,14
East Texas A&M,Lamar University,2025-02-15,1,55,51,6,14,14,65,62,20,18,15
UT Martin,Eastern Ill.,2025-02-15,-1,72,57,13,17,18,68,55,6,13,13
Eastern Ill.,UT Martin,2025-02-15,1,68,55,6,13,13,72,57,13,17,18
Queens (NC),Eastern Ky.,2025-02-15,-1,80,65,19,18,17,86,67,11,9,14
Eastern Ky.,Queens (NC),2025-02-15,1,86,67,11,9,14,80,65,19,18,17
Toledo,Eastern Mich.,2025-02-15,-1,73,62,13,10,16,80,56,6,10,10
Eastern Mich.,Toledo,2025-02-15,1,80,56,6,10,10,73,62,13,10,16
Idaho,Eastern Wash.,2025-02-15,-1,73,45,9,17,22,75,52,10,10,27
Eastern Wash.,Idaho,2025-02-15,1,75,52,10,10,27,73,45,9,17,22
Elon,UNCW,2025-02-15,-1,81,48,9,13,14,70,63,13,8,4
UNCW,Elon,2025-02-15,1,70,63,13,8,4,81,48,9,13,14
FDU,LIU,2025-02-15,-1,58,46,5,17,17,62,53,10,18,11
LIU,FDU,2025-02-15,1,62,53,10,18,11,58,46,5,17,17
FGCU,Lipscomb,2025-02-15,-1,68,65,9,9,7,82,53,4,3,29
Lipscomb,FGCU,2025-02-15,1,82,53,4,3,29,68,65,9,9,7
FIU,New Mexico St.,2025-02-15,-1,48,56,11,14,15,76,52,5,5,24
New Mexico St.,FIU,2025-02-15,1,76,52,5,5,24,48,56,11,14,15
Jackson St.,Florida A&M,2025-02-15,-1,71,58,9,10,21,76,52,8,10,24
Florida A&M,Jackson St.,2025-02-15,1,76,52,8,10,24,71,58,9,10,21
South Carolina,Florida,2025-02-15,-1,67,50,6,13,23,88,53,4,11,12
Florida,South Carolina,2025-02-15,1,88,53,4,11,12,67,50,6,13,23
Fordham,Richmond,2025-02-15,-1,66,61,16,8,25,70,59,8,8,13
Richmond,Fordham,2025-02-15,1,70,59,8,8,13,66,61,16,8,25
UNLV,Fresno St.,2025-02-15,-1,52,65,15,13,4,51,56,11,12,16
Fresno St.,UNLV,2025-02-15,1,51,56,11,12,16,52,65,15,13,4
UNC Greensboro,Furman,2025-02-15,-1,58,56,8,8,12,50,56,13,12,17
Furman,UNC Greensboro,2025-02-15,1,50,56,13,12,17,58,56,8,8,12
Old Dominion,Ga. Southern,2025-02-15,-1,75,59,12,16,24,78,69,15,11,16
Ga. Southern,Old Dominion,2025-02-15,1,78,69,15,11,16,75,59,12,16,24
Gardner-Webb,USC Upstate,2025-02-15,-1,96,71,18,13,22,87,66,12,12,19
USC Upstate,Gardner-Webb,2025-02-15,1,87,66,12,12,19,96,71,18,13,22
Saint Joseph's,George Mason,2025-02-15,-1,57,47,6,11,11,58,47,9,11,21
George Mason,Saint Joseph's,2025-02-15,1,58,47,9,11,21,57,47,6,11,11
Missouri,Georgia,2025-02-15,-1,87,70,17,3,14,74,59,10,9,10
Georgia,Missouri,2025-02-15,1,74,59,10,9,10,87,70,17,3,14
Pepperdine,Gonzaga,2025-02-15,-1,55,65,7,12,14,107,79,12,6,7
Gonzaga,Pepperdine,2025-02-15,1,107,79,12,6,7,55,65,7,12,14
Texas Southern,Grambling,2025-02-15,-1,67,55,7,17,9,60,57,10,12,20
Grambling,Texas Southern,2025-02-15,1,60,57,10,12,20,67,55,7,17,9
Grand Canyon,UT Arlington,2025-02-15,-1,82,57,6,12,17,75,55,8,16,21
UT Arlington,Grand Canyon,2025-02-15,1,75,55,8,16,21,82,57,6,12,17
Hofstra,Hampton,2025-02-15,-1,49,52,9,14,19,67,58,13,12,25
Hampton,Hofstra,2025-02-15,1,67,58,13,12,25,49,52,9,14,19
UC Irvine,Hawaii,2025-02-15,-1,66,52,6,9,20,49,55,13,14,20
Hawaii,UC Irvine,2025-02-15,1,49,55,13,14,20,66,52,6,9,20
High Point,Winthrop,2025-02-15,-1,88,67,9,6,20,66,58,13,14,28
Winthrop,High Point,2025-02-15,1,66,58,13,14,28,88,67,9,6,20
Holy Cross,Lehigh,2025-02-15,-1,60,50,7,14,14,72,60,13,8,12
Lehigh,Holy Cross,2025-02-15,1,72,60,13,8,12,60,50,7,14,14
Houston Christian,UTRGV,2025-02-15,-1,52,59,15,16,10,76,65,10,11,1
UTRGV,Houston Christian,2025-02-15,1,76,65,10,11,1,52,59,15,16,10
Idaho St.,Montana St.,2025-02-15,-1,69,64,12,12,17,74,51,4,7,24
Montana St.,Idaho St.,2025-02-15,1,74,51,4,7,24,69,64,12,12,17
Illinois St.,Indiana St.,2025-02-15,-1,76,55,9,15,16,85,55,10,13,21
