Game
"NET -2 (Strength -1, Resume +2) Home win: CSUN vs. Chicago St. 81-57 (2024-12-21)"
"NET -5 (Strength +0, Resume -14) Away loss: CSUN vs. CSU Bakersfield 90-94 (2025-01-11)"
"NET -7 (Strength -2, Resume -2) Away loss: CSUN vs. St. Bonaventure 56-70 (2024-11-04)"
"NET -8 (Strength -2, Resume -3) Home loss: CSUN vs. UC Irvine 67-77 (2025-01-09)"
"NET -11 (Strength -2, Resume -3) Away loss: CSUN vs. Southern California 69-90 (2024-12-18)"
"NET -11 (Strength -2, Resume -5) Away loss: CSUN vs. Montana 75-83 (2024-11-27)"
"NET -12 (Strength -2, Resume -16) Home loss: CSUN vs. UC Riverside 64-68 (2024-12-05)"
"NET +23 (Strength +16, Resume +39) Away win: Cal Poly vs. Stanford 97-90 (2024-11-30)"
"NET +14 (Strength +10, Resume +17) Home win: Cal Poly vs. Seattle U 75-71 (2024-11-14)"
"NET +14 (Strength +7, Resume +21) Away win: Cal Poly vs. Eastern Wash. 82-78 (2024-11-17)"
"NET +12 (Strength +11, Resume -2) Away loss: Cal Poly vs. San Francisco 78-86 (2024-11-05)"
"NET +10 (Strength +11, Resume -2) Away loss: Cal Poly vs. Arizona St. 89-93 (2024-11-20)"
"NET +6 (Strength +10, Resume -2) Away loss: Cal Poly vs. Saint Mary's (CA) 66-80 (2024-11-23)"
"NET +3 (Strength +4, Resume -2) Home loss: Cal Poly vs. UC Irvine 89-98 (2025-01-02)"
"NET +0 (Strength +2, Resume -13) Away loss: Cal Poly vs. San Jose St. 100-107 (2024-12-14)"
"NET -1 (Strength +0, Resume -14) Away loss: Cal Poly vs. Omaha 82-86 (2024-12-21)"
"NET -1 (Strength -6, Resume +1) Home win: Cal Poly vs. Grambling 82-79 (2024-11-26)"
"NET -2 (Strength -2, Resume -18) Home loss: Cal Poly vs. UC Santa Barbara 72-75 (2025-01-11)"
"NET -2 (Strength -7, Resume -6) Away loss: Cal Poly vs. UC Davis 66-77 (2024-12-05)"
"NET -2 (Strength -11, Resume -1) Away loss: Cal Poly vs. UC Irvine 71-101 (2025-01-18)"
"NET -2 (Strength -11, Resume -2) Away loss: Cal Poly vs. UC San Diego 68-95 (2025-01-09)"
"NET -2 (Strength -12, Resume +2) Home win: Cal Poly vs. Denver 95-94 (2024-12-17)"
"NET -3 (Strength -12, Resume -6) Away loss: Cal Poly vs. Hawaii 55-68 (2025-01-04)"
"NET -4 (Strength -11, Resume -16) Home loss: Cal Poly vs. CSUN 91-102 (2024-12-07)"
"NET -4 (Strength -12, Resume -5) Away loss: Cal Poly vs. California 73-91 (2024-11-07)"
"NET -12 (Strength -15, Resume -17) Home loss: Cal Poly vs. UC Davis 54-65 (2025-01-16)"
"NET +18 (Strength +8, Resume +16) Away win: Cal St. Fullerton vs. Pepperdine 72-63 (2024-11-26)"
"NET +18 (Strength +8, Resume +14) Away win: Cal St. Fullerton vs. Long Beach St. 83-67 (2025-01-18)"
"NET +13 (Strength +4, Resume +14) Home win: Cal St. Fullerton vs. Idaho St. 62-61 (2024-11-18)"
"NET +12 (Strength +4, Resume +4) Home win: Cal St. Fullerton vs. Denver 74-59 (2024-12-15)"
"NET +9 (Strength +4, Resume -2) Away loss: Cal St. Fullerton vs. Grand Canyon 79-89 (2024-11-04)"
"NET +3 (Strength +1, Resume -2) Away loss: Cal St. Fullerton vs. UC Irvine 62-82 (2025-01-16)"
"NET +2 (Strength +1, Resume -4) Away loss: Cal St. Fullerton vs. UC Riverside 68-75 (2024-12-07)"
"NET +1 (Strength +0, Resume -2) Away loss: Cal St. Fullerton vs. Oregon St. 51-70 (2024-11-15)"
"NET +0 (Strength +1, Resume -20) Home loss: Cal St. Fullerton vs. Wyoming 69-73 (2024-12-22)"
"NET +0 (Strength +0, Resume -4) Away loss: Cal St. Fullerton vs. UC Davis 53-63 (2025-01-09)"
"NET -4 (Strength -5, Resume -16) Home loss: Cal St. Fullerton vs. Hawaii 86-95 (2025-01-11)"
"NET -4 (Strength -8, Resume -2) Away loss: Cal St. Fullerton vs. UCLA 47-80 (2024-11-22)"
"NET -4 (Strength -8, Resume -2) Away loss: Cal St. Fullerton vs. Stanford 53-80 (2024-11-08)"
"NET -5 (Strength -12, Resume -2) Away loss: Cal St. Fullerton vs. Colorado 53-83 (2024-11-13)"
"NET -6 (Strength -8, Resume -21) Away loss: Cal St. Fullerton vs. Pacific 55-64 (2024-11-30)"
"NET -8 (Strength -17, Resume -9) Home loss: Cal St. Fullerton vs. CSUN 65-95 (2025-01-02)"
"NET -9 (Strength -15, Resume -25) Home loss: Cal St. Fullerton vs. Long Beach St. 56-73 (2024-12-05)"
"NET -9 (Strength -19, Resume -4) Home loss: Cal St. Fullerton vs. UC San Diego 51-90 (2025-01-04)"
"NET +18 (Strength +9, Resume +43) Away win: California vs. Southern California 71-66 (2024-11-17)"
"NET +17 (Strength +8, Resume +36) Away win: California vs. NC State 65-62 (2025-01-18)"
"NET +14 (Strength +12, Resume -2) Away loss: California vs. Missouri 93-98 (2024-12-03)"
"NET +13 (Strength +7, Resume +24) Home win: California vs. Virginia 75-61 (2025-01-08)"
"NET +11 (Strength +6, Resume +10) Home win: California vs. Cal Poly 91-73 (2024-11-07)"
"NET +9 (Strength +4, Resume +11) Home win: California vs. Northwestern St. 84-66 (2024-12-14)"
"NET +7 (Strength +6, Resume -5) Away loss: California vs. Pittsburgh 74-86 (2025-01-01)"
"NET +7 (Strength +4, Resume +8) Home win: California vs. Mercyhurst 81-55 (2024-11-27)"
"NET +7 (Strength +3, Resume +17) Home win: California vs. CSU Bakersfield 86-73 (2024-11-04)"
"NET -1 (Strength +0, Resume -4) Away loss: California vs. Clemson 68-80 (2025-01-04)"
"NET -1 (Strength -1, Resume -2) Home loss: Southern California vs. Oregon 60-68 (2024-12-04)"
"NET -1 (Strength -1, Resume -2) Away loss: Southern California vs. Indiana 69-82 (2025-01-08)"
"NET -1 (Strength -1, Resume -2) Neutral loss: Southern California vs. New Mexico 73-83 (2024-11-29)"
"NET -1 (Strength -1, Resume -2) Home loss: Southern California vs. Wisconsin 69-84 (2025-01-18)"
"NET -1 (Strength -1, Resume -2) Neutral loss: Southern California vs. Saint Mary's (CA) 36-71 (2024-11-28)"
"NET -1 (Strength -1, Resume -3) Home loss: Southern California vs. Michigan 74-85 (2025-01-04)"
"NET -2 (Strength -1, Resume -3) Away loss: California vs. Vanderbilt 69-85 (2024-11-13)"
"NET -4 (Strength -4, Resume +3) Home win: California vs. Air Force 78-69 (2024-11-21)"
"NET -11 (Strength -5, Resume -25) Home loss: California vs. Stanford 81-89 (2024-12-07)"
"NET -13 (Strength -13, Resume +1) Home win: California vs. Sacramento St. 83-77 (2024-11-24)"
"NET -14 (Strength -14, Resume -6) Away loss: California vs. North Carolina 53-79 (2025-01-15)"
"NET -14 (Strength -14, Resume -13) Neutral loss: California vs. San Diego St. 50-71 (2024-12-21)"
"NET -17 (Strength -11, Resume -33) Home loss: California vs. Cornell 80-88 (2024-12-10)"
"NET -17 (Strength -11, Resume -36) Home loss: California vs. Virginia Tech 68-71 (2025-01-11)"
"NET +17 (Strength +10, Resume +6) Neutral win: California Baptist vs. Fresno St. 86-69 (2024-12-21)"
"NET +15 (Strength +14, Resume -4) Neutral loss: California Baptist vs. SMU 77-79 (2024-11-26)"
"NET +12 (Strength +10, Resume +12) Away win: California Baptist vs. Abilene Christian 60-54 (2025-01-18)"
"NET +6 (Strength +10, Resume -2) Away loss: California Baptist vs. San Diego St. 75-81 (2024-12-11)"
"NET +4 (Strength +4, Resume +3) Home win: California Baptist vs. Eastern Wash. 79-68 (2024-11-23)"
"NET +3 (Strength +2, Resume +4) Home win: California Baptist vs. LIU 90-77 (2024-11-15)"
"NET +3 (Strength +1, Resume +7) Home win: California Baptist vs. Seattle U 61-59 (2025-01-04)"
"NET +2 (Strength +1, Resume +6) Neutral win: California Baptist vs. Fresno St. 86-81 (2024-11-27)"
"NET +1 (Strength +0, Resume +12) Home win: California Baptist vs. Kennesaw St. 88-84 (2024-11-09)"
"NET +0 (Strength -1, Resume +6) Home win: California Baptist vs. Jackson St. 79-73 (2024-12-28)"
"NET +0 (Strength -1, Resume +2) Home win: California Baptist vs. UIW 83-78 (2024-11-04)"
"NET -2 (Strength +0, Resume -4) Home loss: California Baptist vs. UC Irvine 63-71 (2024-12-30)"
"NET -2 (Strength +0, Resume -7) Away loss: California Baptist vs. Utah Valley 69-75 (2025-01-11)"
"NET -2 (Strength -2, Resume -4) Away loss: California Baptist vs. Middle Tenn. 64-75 (2024-12-16)"
"NET -2 (Strength -3, Resume -2) Away loss: California Baptist vs. UCF 59-74 (2024-12-01)"
"NET -6 (Strength -7, Resume -17) Home loss: California Baptist vs. UC Riverside 69-70 (2024-11-12)"
"NET -13 (Strength -12, Resume -17) Home loss: California Baptist vs. Northern Colo. 68-79 (2024-11-20)"
"NET -13 (Strength -12, Resume -18) Away loss: California Baptist vs. Tarleton St. 57-67 (2025-01-16)"
"NET +16 (Strength +17, Resume +11) Away win: Campbell vs. Navy 86-66 (2024-11-17)"
"NET +15 (Strength +18, Resume +3) Away win: Campbell vs. The Citadel 86-58 (2024-12-12)"
"NET +15 (Strength +17, Resume +7) Home win: Campbell vs. Monmouth 81-58 (2025-01-18)"
"NET +14 (Strength +16, Resume +18) Away win: Campbell vs. Hampton 66-55 (2025-01-09)"
"NET +3 (Strength +5, Resume -1) Away loss: Campbell vs. North Carolina 81-97 (2024-12-29)"
"NET +3 (Strength +3, Resume +12) Home win: Campbell vs. Drexel 57-54 (2025-01-02)"
"NET +3 (Strength +2, Resume +9) Away win: Campbell vs. Green Bay 72-66 (2024-11-30)"
"NET +1 (Strength +2, Resume -4) Away loss: Campbell vs. UNCW 69-77 (2025-01-04)"
"NET -1 (Strength -3, Resume -4) Away loss: Campbell vs. Elon 68-81 (2025-01-13)"
"NET -3 (Strength -3, Resume -9) Home loss: Campbell vs. Col. of Charleston 61-67 (2025-01-16)"
"NET -3 (Strength -5, Resume -1) Away loss: Campbell vs. Virginia 56-65 (2024-11-06)"
"NET -18 (Strength -18, Resume -28) Home loss: Campbell vs. Saint Francis 64-65 (2024-11-10)"
"NET -18 (Strength -18, Resume -29) Home loss: Campbell vs. Coastal Carolina 57-58 (2024-12-04)"
"NET -18 (Strength -20, Resume -16) Away loss: Campbell vs. Evansville 53-66 (2024-11-24)"
"NET -18 (Strength -23, Resume -1) Away loss: Campbell vs. Ohio St. 60-104 (2024-11-22)"
"NET -19 (Strength -22, Resume -26) Away loss: Campbell vs. Morgan St. 76-86 (2024-12-15)"
"NET -22 (Strength -26, Resume -14) Home loss: Campbell vs. Longwood 55-77 (2024-12-18)"
"NET +4 (Strength +4, Resume +11) Away win: Canisius vs. Fairfield 78-67 (2025-01-18)"
"NET +4 (Strength +4, Resume +10) Home win: Canisius vs. Rider 85-67 (2025-01-10)"
"NET +2 (Strength +2, Resume +0) Away loss: Canisius vs. Arizona 64-93 (2024-11-04)"
"NET +2 (Strength +2, Resume +0) Away loss: Canisius vs. Robert Morris 64-72 (2024-11-27)"
"NET +2 (Strength +2, Resume +0) Home loss: Canisius vs. St. Bonaventure 78-87 (2024-11-09)"
"NET +2 (Strength +2, Resume +0) Away loss: Canisius vs. Loyola Chicago 60-72 (2024-12-18)"
"NET +0 (Strength +2, Resume -1) Home loss: Canisius vs. Maine 79-84 (2024-12-14)"
"NET +0 (Strength +0, Resume +0) Home loss: Canisius vs. Merrimack 52-60 (2024-12-06)"
"NET +0 (Strength -1, Resume -1) Home loss: Canisius vs. Brown 76-83 (2024-11-23)"
"NET +0 (Strength -1, Resume -1) Away loss: Canisius vs. Mercyhurst 52-62 (2024-11-13)"
"NET +0 (Strength -2, Resume +0) Away loss: Canisius vs. Sacred Heart 82-99 (2025-01-05)"
"NET -1 (Strength -2, Resume +0) Neutral loss: Canisius vs. SIUE 58-76 (2024-11-16)"
"NET -1 (Strength -2, Resume +0) Away loss: Canisius vs. Bradley 59-92 (2024-12-21)"
"NET -2 (Strength -2, Resume +0) Away loss: Canisius vs. Iona 61-82 (2025-01-16)"
"NET -2 (Strength -2, Resume -1) Home loss: Canisius vs. Siena 53-66 (2024-12-08)"
"NET -2 (Strength -2, Resume -2) Home loss: Canisius vs. Saint Peter's 49-62 (2025-01-12)"
"NET -3 (Strength -2, Resume -2) Away loss: Canisius vs. Western Mich. 69-92 (2024-11-17)"
"NET -4 (Strength -5, Resume +0) Away loss: Canisius vs. Maryland 37-108 (2024-11-19)"
"NET +3 (Strength +5, Resume +4) Home win: Central Ark. vs. UNC Asheville 92-83 (2024-11-24)"
"NET +2 (Strength +5, Resume -1) Away loss: Central Ark. vs. FGCU 71-77 (2025-01-11)"
"NET +1 (Strength +4, Resume -1) Away loss: Central Ark. vs. Little Rock 57-63 (2024-12-04)"
"NET +1 (Strength +2, Resume +0) Away loss: Central Ark. vs. Oklahoma 66-89 (2024-12-22)"
"NET +1 (Strength +0, Resume -1) Away loss: Central Ark. vs. Jacksonville 62-72 (2025-01-18)"
"NET +0 (Strength +0, Resume +0) Home win: Central Ark. vs. Bellarmine 71-65 (2025-01-04)"
"NET +0 (Strength +0, Resume +0) Away loss: Central Ark. vs. Arkansas 57-82 (2024-12-14)"
"NET +0 (Strength +0, Resume -1) Away loss: Central Ark. vs. North Florida 80-92 (2025-01-16)"
"NET +0 (Strength +0, Resume -4) Away loss: Central Ark. vs. Western Ill. 61-63 (2024-11-16)"
"NET +0 (Strength +0, Resume -4) Home loss: Central Ark. vs. Eastern Ky. 83-89 (2025-01-02)"
"NET +0 (Strength +0, Resume -5) Home loss: Central Ark. vs. Southeast Mo. St. 73-77 (2024-11-21)"
"NET -1 (Strength +0, Resume +0) Home win: Central Ark. vs. The Citadel 73-71 (2024-12-16)"
"NET -1 (Strength +0, Resume -2) Away loss: Central Ark. vs. Georgia Tech 68-87 (2024-11-30)"
"NET -1 (Strength -1, Resume +0) Away loss: Central Ark. vs. Utah 63-98 (2024-11-07)"
"NET -5 (Strength -2, Resume -1) Away loss: Central Ark. vs. BYU 50-88 (2024-11-05)"
"NET -5 (Strength -2, Resume -8) Away loss: Central Ark. vs. Stetson 65-75 (2025-01-09)"
"NET -9 (Strength -4, Resume -10) Away loss: Central Ark. vs. Ark.-Pine Bluff 78-84 (2024-12-07)"
"NET +22 (Strength +22, Resume +23) Away win: Central Conn. St. vs. Saint Joseph's 73-67 (2024-11-08)"
"NET +19 (Strength +16, Resume +18) Away win: Central Conn. St. vs. Holy Cross 69-56 (2024-12-07)"
"NET +14 (Strength +14, Resume +6) Away win: Central Conn. St. vs. Saint Francis 74-59 (2025-01-03)"
"NET +14 (Strength +12, Resume +16) Away win: Central Conn. St. vs. Massachusetts 73-69 (2024-12-04)"
"NET +9 (Strength +6, Resume +5) Away win: Central Conn. St. vs. FDU 71-60 (2025-01-18)"
"NET +8 (Strength +9, Resume -23) Away loss: Central Conn. St. vs. Providence 55-59 (2024-11-04)"
"NET +8 (Strength +5, Resume +8) Home win: Central Conn. St. vs. Quinnipiac 84-80 (2024-12-21)"
"NET +3 (Strength +2, Resume +5) Away win: Central Conn. St. vs. Mercyhurst 62-50 (2025-01-05)"
"NET +1 (Strength +5, Resume -13) Away loss: Central Conn. St. vs. Rhode Island 69-77 (2024-12-15)"
"NET +1 (Strength +0, Resume +3) Home win: Central Conn. St. vs. Binghamton 64-56 (2024-11-24)"
"NET -1 (Strength +0, Resume +8) Home win: Central Conn. St. vs. UMass Lowell 69-67 (2024-12-01)"
"NET -3 (Strength +0, Resume +7) Away win: Central Conn. St. vs. Fairfield 64-63 (2024-12-18)"
"NET -13 (Strength -11, Resume -45) Home loss: Central Conn. St. vs. LIU 52-54 (2025-01-12)"
"NET -16 (Strength -17, Resume -42) Away loss: Central Conn. St. vs. Sacred Heart 54-67 (2024-11-21)"
"NET -18 (Strength -18, Resume -36) Neutral loss: Central Conn. St. vs. Northeastern 62-80 (2024-11-16)"
"NET -20 (Strength -21, Resume -46) Home loss: Central Conn. St. vs. Wagner 57-62 (2025-01-10)"
"NET +28 (Strength +22, Resume +45) Away win: Central Mich. vs. George Mason 70-69 (2024-11-13)"
"NET +22 (Strength +20, Resume +44) Away win: Central Mich. vs. South Alabama 74-70 (2024-11-04)"
"NET +15 (Strength +18, Resume -1) Away loss: Central Mich. vs. Marquette 62-70 (2024-11-11)"
"NET +13 (Strength +6, Resume +16) Home win: Central Mich. vs. Eastern Mich. 82-63 (2025-01-14)"
"NET +7 (Strength +5, Resume -16) Away loss: Central Mich. vs. Minnesota 65-68 (2024-11-25)"
"NET +0 (Strength +2, Resume -15) Away loss: Central Mich. vs. Toledo 67-69 (2025-01-10)"
"NET -1 (Strength -7, Resume +9) Away win: Central Mich. vs. NIU 71-66 (2025-01-18)"
"NET -5 (Strength -9, Resume -2) Neutral loss: Central Mich. vs. Mississippi St. 59-83 (2024-12-17)"
"NET -6 (Strength -3, Resume -26) Home loss: Central Mich. vs. Ohio 55-57 (2025-01-04)"
"NET -6 (Strength -10, Resume -12) Away loss: Central Mich. vs. Akron 71-87 (2025-01-07)"
"NET -8 (Strength -11, Resume -17) Away loss: Central Mich. vs. Valparaiso 77-93 (2024-12-14)"
"NET -18 (Strength -19, Resume -45) Home loss: Central Mich. vs. Stony Brook 72-73 (2024-11-07)"
"NET -31 (Strength -39, Resume -4) Away loss: Central Mich. vs. Arizona 41-94 (2024-12-21)"
"NET +17 (Strength +17, Resume +15) Home win: Charleston So. vs. UT Martin 83-68 (2024-12-03)"
"NET +15 (Strength +13, Resume +22) Away win: Charleston So. vs. Miami (FL) 83-79 (2024-11-30)"
"NET +14 (Strength +10, Resume +21) Home win: Charleston So. vs. Gardner-Webb 72-63 (2025-01-02)"
"NET +13 (Strength +6, Resume +24) Home win: Charleston So. vs. Radford 58-54 (2025-01-18)"
"NET +10 (Strength +14, Resume -1) Away loss: Charleston So. vs. Davidson 72-73 (2024-12-06)"
"NET +9 (Strength +12, Resume +0) Away loss: Charleston So. vs. LSU 68-77 (2024-11-19)"
"NET +6 (Strength +8, Resume +0) Away loss: Charleston So. vs. Georgia 65-81 (2024-12-22)"
"NET +5 (Strength +7, Resume -3) Away loss: Charleston So. vs. Winthrop 97-102 (2025-01-15)"
"NET +0 (Strength +0, Resume -3) Away loss: Charleston So. vs. Longwood 78-83 (2025-01-04)"
"NET -1 (Strength +0, Resume +0) Away loss: Charleston So. vs. Clemson 64-91 (2024-11-04)"
"NET -1 (Strength -1, Resume -12) Neutral loss: Charleston So. vs. UTRGV 76-86 (2024-11-15)"
"NET -4 (Strength -4, Resume -3) Away loss: Charleston So. vs. North Ala. 69-86 (2024-12-19)"
"NET -6 (Strength -5, Resume -9) Home loss: Charleston So. vs. High Point 79-93 (2025-01-08)"
"NET -7 (Strength -5, Resume -8) Away loss: Charleston So. vs. Georgia Tech 67-91 (2024-11-27)"
"NET -8 (Strength -7, Resume -11) Away loss: Charleston So. vs. South Carolina St. 63-82 (2024-12-09)"
"NET -9 (Strength -8, Resume -4) Home loss: Charleston So. vs. Furman 46-67 (2024-11-23)"
"NET -12 (Strength -11, Resume -6) Away loss: Charleston So. vs. North Florida 66-90 (2024-11-07)"
"NET -15 (Strength -9, Resume -21) Neutral loss: Charleston So. vs. VMI 69-80 (2024-11-16)"
"NET +16 (Strength +14, Resume +28) Neutral win: Charlotte vs. Murray St. 94-90 (2024-12-23)"
"NET +15 (Strength +16, Resume +13) Home win: Charlotte vs. Richmond 65-48 (2024-11-13)"
"NET +11 (Strength +11, Resume +26) Away win: Charlotte vs. Georgia St. 77-63 (2024-12-14)"
"NET +7 (Strength +4, Resume +17) Home win: Charlotte vs. Gardner-Webb 60-54 (2024-11-19)"
"NET +4 (Strength +9, Resume -2) Away loss: Charlotte vs. Davidson 71-75 (2024-12-10)"
"NET +0 (Strength +2, Resume -2) Neutral loss: Charlotte vs. Col. of Charleston 81-84 (2024-12-25)"
"NET +0 (Strength +1, Resume -1) Home loss: Charlotte vs. Memphis 68-77 (2025-01-19)"
"NET +0 (Strength +0, Resume +11) Home win: Charlotte vs. Presbyterian 88-79 (2024-11-04)"
"NET -2 (Strength -2, Resume -3) Away loss: Charlotte vs. Wichita St. 59-68 (2025-01-14)"
"NET -4 (Strength -4, Resume +2) Home win: Charlotte vs. West Georgia 75-70 (2024-12-17)"
"NET -6 (Strength -4, Resume +0) Away loss: Charlotte vs. Utah St. 74-103 (2024-11-09)"
"NET -7 (Strength -4, Resume -3) Away loss: Charlotte vs. Rice 55-68 (2025-01-04)"
"NET -7 (Strength -4, Resume -12) Away loss: Charlotte vs. Tulsa 63-69 (2025-01-12)"
"NET -7 (Strength -5, Resume -3) Away loss: Charlotte vs. Hawaii 61-78 (2024-12-22)"
"NET -10 (Strength -5, Resume -17) Home loss: Charlotte vs. LIU 76-79 (2024-11-23)"
"NET -10 (Strength -7, Resume -12) Home loss: Charlotte vs. Fla. Atlantic 64-75 (2025-01-08)"
"NET -11 (Strength -7, Resume -13) Home loss: Charlotte vs. Tulane 68-83 (2024-12-31)"
"NET -14 (Strength -17, Resume -12) Home loss: Charlotte vs. ETSU 55-75 (2024-11-27)"
"NET +15 (Strength +16, Resume +6) Home win: Chattanooga vs. VMI 91-66 (2025-01-12)"
"NET +15 (Strength +6, Resume +33) Away win: Chattanooga vs. Furman 75-71 (2025-01-18)"
"NET +8 (Strength +6, Resume +8) Home win: Chattanooga vs. Bryant 84-76 (2024-11-27)"
"NET +8 (Strength +3, Resume +12) Away win: Chattanooga vs. Evansville 75-67 (2024-12-12)"
"NET +8 (Strength +1, Resume +3) Home win: Chattanooga vs. Alabama A&M 85-63 (2024-12-15)"
"NET +8 (Strength +0, Resume +17) Away win: Chattanooga vs. Southeast Mo. St. 87-82 (2024-11-17)"
"NET +8 (Strength +0, Resume +11) Home win: Chattanooga vs. Morehead St. 76-62 (2024-11-14)"
"NET +7 (Strength +0, Resume +10) Home win: Chattanooga vs. Wofford 83-81 (2025-01-15)"
"NET +3 (Strength +0, Resume -5) Away loss: Chattanooga vs. Saint Mary's (CA) 74-86 (2024-11-07)"
"NET +0 (Strength +0, Resume +4) Away win: Chattanooga vs. The Citadel 81-68 (2025-01-04)"
"NET +0 (Strength +0, Resume -6) Away loss: Chattanooga vs. Indiana 65-74 (2024-12-21)"
"NET -1 (Strength -4, Resume +6) Home win: Chattanooga vs. Tennessee St. 85-78 (2024-11-25)"
"NET -5 (Strength -3, Resume -39) Home loss: Chattanooga vs. UNC Greensboro 75-78 (2025-01-09)"
"NET -6 (Strength -4, Resume -39) Away loss: Chattanooga vs. Mercer 94-99 (2025-01-01)"
"NET -10 (Strength -9, Resume -33) Home loss: Chattanooga vs. Lipscomb 62-80 (2024-12-03)"
"NET -10 (Strength -13, Resume -13) Away loss: Chattanooga vs. Southern California 51-77 (2024-11-04)"
"NET -11 (Strength -13, Resume -40) Away loss: Chattanooga vs. Austin Peay 61-67 (2024-11-11)"
"NET +5 (Strength +3, Resume +17) Away win: Chicago St. vs. Wagner 64-52 (2025-01-03)"
"NET +3 (Strength +1, Resume +10) Home win: Chicago St. vs. Le Moyne 88-72 (2025-01-18)"
"NET +1 (Strength +1, Resume +1) Away loss: Chicago St. vs. Wisconsin 53-74 (2024-11-30)"
"NET +1 (Strength +1, Resume -2) Away loss: Chicago St. vs. Loyola Chicago 72-79 (2024-11-04)"
"NET +0 (Strength +1, Resume +0) Away loss: Chicago St. vs. St. Thomas (MN) 76-98 (2024-12-02)"
"NET +0 (Strength +1, Resume -2) Away loss: Chicago St. vs. CSUN 57-81 (2024-12-21)"
"NET +0 (Strength +1, Resume -4) Away loss: Chicago St. vs. Mercer 63-75 (2024-12-15)"
"NET +0 (Strength +0, Resume -1) Away loss: Chicago St. vs. Grand Canyon 51-74 (2024-12-19)"
"NET +0 (Strength +0, Resume -2) Away loss: Chicago St. vs. Saint Louis 62-85 (2024-12-08)"
"NET +0 (Strength +0, Resume -3) Neutral loss: Chicago St. vs. Radford 48-63 (2024-11-25)"
"NET -1 (Strength +0, Resume -5) Neutral loss: Chicago St. vs. Drexel 71-83 (2024-11-26)"
"NET -1 (Strength -1, Resume +1) Away loss: Chicago St. vs. Illinois 64-117 (2024-12-29)"
"NET -1 (Strength -1, Resume +0) Away loss: Chicago St. vs. Texas 58-105 (2024-11-12)"
"NET -1 (Strength -1, Resume -5) Away loss: Chicago St. vs. LIU 39-53 (2025-01-05)"
"NET -2 (Strength -3, Resume +0) Away loss: Chicago St. vs. San Francisco 37-82 (2024-11-16)"
"NET -3 (Strength -3, Resume -6) Home loss: Chicago St. vs. Youngstown St. 60-80 (2024-11-09)"
"NET -3 (Strength -3, Resume -7) Home loss: Chicago St. vs. Eastern Ky. 66-86 (2024-11-19)"
"NET -3 (Strength -3, Resume -7) Home loss: Chicago St. vs. Stonehill 52-68 (2025-01-12)"
"NET -3 (Strength -5, Resume -3) Away loss: Chicago St. vs. Indiana St. 61-97 (2024-11-22)"
"NET +2 (Strength +5, Resume +2) Home win: Cincinnati vs. Nicholls 86-49 (2024-11-15)"
"NET +1 (Strength +4, Resume +7) Away win: Cincinnati vs. Georgia Tech 81-58 (2024-11-23)"
"NET +1 (Strength +4, Resume +3) Home win: Cincinnati vs. Morehead St. 83-56 (2024-11-08)"
"NET +1 (Strength +4, Resume +0) Home win: Cincinnati vs. Grambling 84-49 (2024-12-22)"
"NET +1 (Strength +4, Resume +0) Home win: Cincinnati vs. Ark.-Pine Bluff 109-54 (2024-11-04)"
"NET +1 (Strength +3, Resume +14) Neutral win: Cincinnati vs. Dayton 66-59 (2024-12-20)"
"NET +1 (Strength +1, Resume +15) Away win: Cincinnati vs. Colorado 68-62 (2025-01-15)"
"NET +1 (Strength +0, Resume +10) Home win: Cincinnati vs. Arizona St. 67-60 (2025-01-18)"
"NET +0 (Strength +1, Resume +5) Away win: Cincinnati vs. Northern Ky. 76-60 (2024-11-19)"
"NET +0 (Strength -1, Resume +10) Home win: Cincinnati vs. Xavier 68-65 (2024-12-14)"
"NET -2 (Strength -4, Resume +1) Home win: Cincinnati vs. Alabama St. 77-59 (2024-11-27)"
"NET -2 (Strength -6, Resume +1) Home win: Cincinnati vs. Howard 84-67 (2024-12-08)"
"NET -4 (Strength -3, Resume -10) Home loss: Cincinnati vs. Arizona 67-72 (2025-01-04)"
"NET -4 (Strength -6, Resume -5) Home loss: Cincinnati vs. Kansas 40-54 (2025-01-11)"
"NET -4 (Strength -7, Resume -5) Away loss: Cincinnati vs. Baylor 48-68 (2025-01-07)"
"NET -5 (Strength -6, Resume -9) Away loss: Cincinnati vs. Villanova 60-68 (2024-12-03)"
"NET -7 (Strength -6, Resume -10) Away loss: Cincinnati vs. Kansas St. 67-70 (2024-12-30)"
"NET +3 (Strength +3, Resume +2) Neutral win: Clemson vs. San Francisco 70-55 (2024-11-25)"
"NET +3 (Strength +3, Resume +1) Home win: Clemson vs. Florida St. 77-57 (2025-01-11)"
"NET +3 (Strength +3, Resume +0) Home win: Clemson vs. Radford 79-51 (2024-11-21)"
"NET +3 (Strength +2, Resume +3) Away win: Clemson vs. Pittsburgh 78-75 (2025-01-18)"
"NET +1 (Strength +2, Resume +3) Home win: Clemson vs. Kentucky 70-66 (2024-12-03)"
"NET +1 (Strength +2, Resume +1) Neutral win: Clemson vs. Penn St. 75-67 (2024-11-26)"
"NET +1 (Strength +2, Resume +1) Home win: Clemson vs. Stanford 85-71 (2025-01-01)"
"NET +1 (Strength +1, Resume +1) Away win: Clemson vs. Georgia Tech 70-59 (2025-01-14)"
"NET +1 (Strength +1, Resume +0) Home win: Clemson vs. Charleston So. 91-64 (2024-11-04)"
"NET +1 (Strength +0, Resume +0) Home win: Clemson vs. California 80-68 (2025-01-04)"
